../instances/coloring_preprocessed_degree/le450_5d.col, 2486, 291.49, 0.827485, 3157, 299.93, 0.992954, 3367, 299.88, 0.994654, 18446, 285.62, 0.977213, 23400, 264.98, 0.98238, 48, 228.24, 0, 15, 300.01, 0.2, 
../instances/coloring_preprocessed_degree/miles1000.col, 240, 0.43, 0, 706, 281.07, 0.819263, 996, 289.66, 0.886881, 763, 275.69, 0.646134, 810, 253.46, 0.676658, 111, 46.44, 0, 69, 63.58, 0, 
../instances/coloring_preprocessed_degree/miles1500.col, 809, 283.55, 0, 2167, 293.91, 0.935169, 1429, 295.17, 0.910067, 1148, 296.29, 0.312904, 1104, 277.51, 0.265536, 96, 21.95, 0, 97, 10.23, 0, 
../instances/coloring_preprocessed_degree/miles250.col, 186, 31.77, 0, 288, 0.46, 0, 217, 0.03, 0, 286, 3.31, 0, 292, 2.55, 0, 134, 0.01, 0, 279, 1.04, 0, 
../instances/coloring_preprocessed_degree/miles500.col, 53, 3.74, 0, 553, 285.5, 0.513821, 381, 295.23, 0.272091, 706, 289.15, 0.516834, 636, 278.89, 0.559624, 302, 27.01, 0, 205, 16.83, 0, 
../instances/coloring_preprocessed_degree/miles750.col, 122, 4.05, 0, 603, 284.47, 0.716775, 779, 290.87, 0.82285, 1215, 275.62, 0.81893, 950, 261.97, 0.793513, 188, 52.5, 0, 32, 0.08, 0, 
../instances/coloring_preprocessed_degree/mulsol.i.1.col, 657, 298.52, 0.0360443, 2348, 288.13, 0.922545, 1468, 297.95, 0.858638, 1259, 278.16, 0.454329, 1217, 262.35, 0.479869, 196, 10.66, 0, 63, 0.15, 0, 
../instances/coloring_preprocessed_degree/mulsol.i.2.col, 368, 50.5, 0, 1295, 289.18, 0.92471, 1050, 293.94, 0.907778, 1343, 291.06, 0.717819, 1159, 294.36, 0.69745, 142, 48.77, 0, 54, 23.29, 0, 
../instances/coloring_preprocessed_degree/mulsol.i.3.col, 367, 100.5, 0, 1252, 289.43, 0.918264, 1731, 293.91, 0.937103, 1376, 291.61, 0.7337, 1237, 262.46, 0.64852, 19, 0.2, 0, 57, 299.73, 0.367816, 
../instances/coloring_preprocessed_degree/mulsol.i.4.col, 447, 31.72, 0, 1429, 287.27, 0.903895, 1497, 294.02, 0.91984, 1534, 291.41, 0.753552, 1322, 292.74, 0.674011, 158, 71.09, 0, 79, 299.79, 0.360759, 
../instances/coloring_preprocessed_degree/mulsol.i.5.col, 366, 1.6, 0, 2683, 286.54, 0.967712, 1181, 294.69, 0.911939, 881, 293.56, 0.567852, 839, 291.06, 0.554261, 154, 40.49, 0, 57, 246.96, 0, 
../instances/coloring_preprocessed_degree/myciel3.col, 34, 0, 0, 34, 0, 0, 34, 0, 0, 34, 0, 0, 34, 0.01, 0, 34, 0, 0, 34, 0, 0, 
../instances/coloring_preprocessed_degree/myciel4.col, 109, 0, 0, 125, 0.04, 0, 125, 0.02, 0, 125, 0.01, 0, 125, 0.01, 0, 160, 0.03, 0, 130, 0.02, 0, 
../instances/coloring_preprocessed_degree/myciel5.col, 186, 4.02, 0, 268, 292.71, 0.200314, 217, 92.49, 0, 268, 295.1, 0.163646, 296, 274.07, 0.277027, 174, 0.75, 0, 66, 0.02, 0, 
../instances/coloring_preprocessed_degree/myciel6.col, 66, 0.01, 0, 468, 282.57, 0.789576, 344, 295.56, 0.766704, 654, 247.19, 0.843654, 531, 249.53, 0.789914, 140, 15.14, 0, 29, 0.02, 0, 
../instances/coloring_preprocessed_degree/myciel7.col, 236, 271.99, 0, 1286, 293.39, 0.944797, 1641, 297.46, 0.970381, 4422, 289.9, 0.964496, 9863, 277.12, 0.985371, 72, 18.08, 0, 74, 38.1, 0, 
../instances/coloring_preprocessed_degree/queen10_10.col, 410, 0.01, 0, 971, 290.72, 0.926153, 720, 297.61, 0.911204, 643, 284.06, 0.340591, 594, 275.94, 0.27545, 23, 0.04, 0, 69, 11.32, 0, 
../instances/coloring_preprocessed_degree/queen11_11.col, 378, 14.08, 0, 938, 286.94, 0.891817, 895, 296.71, 0.903263, 557, 295.83, 0.319639, 576, 283.83, 0.353891, 121, 24.75, 0, 35, 0.04, 0, 
../instances/coloring_preprocessed_degree/queen12_12.col, 566, 4.39, 0, 1377, 297.29, 0.951519, 1109, 298.57, 0.946799, 1186, 295.05, 0.528949, 1229, 249.06, 0.557796, 69, 8.98, 0, 11, 0.1, 0, 
../instances/coloring_preprocessed_degree/queen13_13.col, 506, 298.47, 0.0594638, 1066, 287.95, 0.922139, 1109, 295.5, 0.900019, 962, 279.84, 0.507796, 1290, 282.06, 0.633902, 68, 16.68, 0, 72, 70.68, 0, 
../instances/coloring_preprocessed_degree/queen14_14.col, 622, 297.54, 0.0518777, 1360, 297.38, 0.933096, 2978, 298.93, 0.985003, 1689, 291.85, 0.65834, 1353, 252.7, 0.569369, 58, 25.26, 0, 29, 105.15, 0, 
../instances/coloring_preprocessed_degree/queen15_15.col, 1114, 293.5, 0.488007, 1621, 298.55, 0.958051, 2193, 299.5, 0.974464, 1715, 291.95, 0.669146, 1569, 261.49, 0.626491, 43, 1.27, 0, 64, 91.23, 0, 
../instances/coloring_preprocessed_degree/queen16_16.col, 848, 296.36, 0.380792, 1617, 299.72, 0.983761, 5244, 298.97, 0.995578, 9338, 289.82, 0.943028, 2401, 256.89, 0.774107, 56, 164.84, 0, 30, 299.98, 0.433333, 
../instances/coloring_preprocessed_degree/queen5_5.col, 259, 0, 0, 86, 0, 0, 117, 0.02, 0, 259, 0, 0, 259, 0.01, 0, 118, 0.02, 0, 117, 0.02, 0, 
../instances/coloring_preprocessed_degree/queen6_6.col, 239, 0, 0, 146, 12.02, 0, 146, 29.37, 0, 239, 0, 0, 239, 0, 0, 72, 0.07, 0, 146, 51.01, 0, 
../instances/coloring_preprocessed_degree/queen7_7.col, 455, 0, 0, 311, 163.63, 0, 315, 298.93, 0.143915, 455, 0, 0, 455, 0, 0, 211, 0.39, 0, 185, 0.39, 0, 
../instances/coloring_preprocessed_degree/queen8_12.col, 339, 39.68, 0, 535, 285.12, 0.864486, 496, 294.15, 0.864609, 441, 292.07, 0.263416, 423, 265.99, 0.223168, 78, 1.05, 0, 52, 3.36, 0, 
../instances/coloring_preprocessed_degree/queen8_8.col, 455, 0.01, 0, 590, 296.75, 0.786257, 533, 299.11, 0.778612, 455, 0.04, 0, 455, 0.04, 0, 138, 10.07, 0, 75, 1.95, 0, 
../instances/coloring_preprocessed_degree/queen9_9.col, 315, 0, 0, 446, 291.71, 0.733184, 479, 298.46, 0.775938, 350, 35.31, 0, 340, 11.17, 0, 125, 8.43, 0, 33, 0.04, 0, 
../instances/coloring_preprocessed_degree/school1.col, 24, 3.39, 0, 3825, 299.62, 0.98719, 3289, 299.94, 0.978482, 19940, 286.62, 0.998546, 16436, 289.78, 0.99856, 38, 207.97, 0, 20, 221.43, 0, 
../instances/coloring_preprocessed_degree/school1_nsh.col, 14, 1.07, 0, 4439, 299.35, 0.995392, 2134, 299.8, 0.966698, 14076, 288.46, 0.998103, 13917, 288.67, 0.99921, 28, 104.27, 0, 19, 299.99, 0.210526, 
../instances/coloring_preprocessed_degree/zeroin.i.1.col, 891, 7.96, 0, 1184, 292.09, 0.865511, 1141, 299.14, 0.878586, 943, 298.79, 0.128485, 923, 297.25, 0.0901952, 74, 8.38, 0, 67, 3.04, 0, 
../instances/coloring_preprocessed_degree/zeroin.i.2.col, 471, 218.24, 0, 1747, 288.82, 0.946472, 1700, 292.36, 0.952353, 1158, 291.87, 0.646507, 1216, 272.13, 0.638821, 90, 30.26, 0, 50, 194.74, 0, 
../instances/coloring_preprocessed_degree/zeroin.i.3.col, 441, 104.65, 0, 2382, 288.63, 0.971314, 2042, 294.25, 0.965116, 1270, 292.65, 0.670495, 918, 294.78, 0.513722, 47, 73.25, 0, 66, 299.85, 0.106061, 
